id,foodName,ingredient,amount,time,level,recipe
294,숙주미나리나물,"숙주 150g,미나리 25줄기,까나리액젓 1.5T,다진마늘 1T,청·홍 고추 조금,참기름 살짝,깨 한 번 톡",3인분,15분 이내,초급,"['1. 물이 끓어오르면 센 불에 미나리와 숙주를 반드시 45초만 데쳐주세요.', '2. 그리고 데친 미나리와 숙주를 물에 2~3번 헹궈주세요.', '3. 미나리는 짜서 물기를 빼고 4등분 해주세요.', '4. 그릇에 숙주, 미나리, 까나리액젓 1/2T을 넣어 밑간하고, 1~2번 뒤적거려주세요.', '5. 섞고 보면 물이 약간 나올 거예요. 이 물은 그냥 버려주세요.', '6. 까나리액젓 1T, 다진 마늘 1T, 썰은 청·홍 고추 조금, 참기름 살짝 넣고 4~5번 뒤적이고, 마무리로 깨 톡해주면 오늘의 요리 끝~!!']"
295,순대,"순대500g,양배추3컵,깻잎 10장,양파 1/2개,대파,당근,통깨,,고추장2,고춧가루3,간장2,올리고당2,다진마늘1,다진파2,미림2,청주2,생강가루0.3,물1/2컵,참기름",3인분,30분 이내,아무나,"['1. 순대는 마트에서 쉽게 구입할수 있어요. 분식집에서 구입하는것보다 양도 많고 가격도 저렴하답니다. 뜨거운물에 데쳐서 따뜻하게 준비해주세요.', '2. 분량대로 양념장을 만들어주세요. 고추장2,고춧가루3,간장2,올리고당2,다진마늘1,다진파2,미림2,청주2,생강가루0.3,물1/2컵', '3. 순대볶음에 들어갈 채소를 준비하고 양배추,당근,양파,깻잎,대파', '4. 데쳐놓은 순대는 먹기 좋은 크기로 썰고 순대를 미리 데쳐서 사용하심 볶다 순대가 터지는 일이 없어요.', '5. 팬에 식용유를 두르고 양파,당근,양배추를 달달 볶아주세요 3분정도', '6. 만들어 놓은 양념장을 넣고 채소에 양념이 적당하게 베이도록 볶아주고', '7. 채소에 양념이 잘 베이면 순대를 넣고', '8. 나머지 재료 깻잎,대파를 넣어 볶아 줍니다. 순대를 미리 데쳐 놓았기때문에 오랫동안 볶지 않아도 되요.', '9. 마지막에 통깨,참기름을 넣어 마무리 해주세요.']"
296,순대국,"순대 400g,사골육수 1팩,고춧가루 2T,다진마늘 1T,표고버섯가루 1T,청양고추 1~2개,후추 약간,들깨가루 기호껏,부추 기호것,대파 기호껏",2인분,15분 이내,아무나,"['1. 진공포장된 순대를 준비해서 식사 대용으로도 야식으로도 술안주로도 언제든 금방~!! 만들 수 있어요^^', '2. 순대는 찜통에 10분간 쪄줍니다  순대국에 넣을거니 살짝만 쪄도 돼요', '3. 다대기는... 사골국 5T, 고춧가루 2T, 다진마늘 1T, 표고버섯가루 1T, 청양고추, 후추  분량의 양념장을 섞어 주세요', '4. 그 다음은 사골국만 있으면 돼요', '5. 1. 사골국을 먼저 팔팔 끓이고 2. 살짝~ 찐 순대를 썰어 넣고 3. 준비한 다대기를 넣어 주세요', '6. 한소끔 더 끓여주고  부추도 썰어 넣고 대파도 송송~ 썰어 넣고', '7. 마지막으로 들깨가루도 한 큰술 넣어 주세요', '8. 얼큰~한 순대국 완성이에요  저는 원래 속이 꽉 찬 아바이순대보다 찹쌀 순대를 좋아하는 촌스런(?) 입맛에 순대국에 들어가는 부산물 고기들도 즐겨하지 않아서 제 입에 딱 맞춘...짝퉁순대국이에요  버뜨~~!! 맛있어요', '9. 매콤한 고추 양념장에 콕~!! 찍어 곁들여 먹으면 느끼함까지 확~!! 날려줍니다  간단하게 끓이는 순대국 어떠세요?^^ 술안주로도 좋고 해장국으로도 좋아요~ㅎㅎ']"
297,순대볶음,"순대500g,양배추3컵,깻잎 10장,양파 1/2개,대파,당근,통깨,,고추장2,고춧가루3,간장2,올리고당2,다진마늘1,다진파2,미림2,청주2,생강가루0.3,물1/2컵,참기름",3인분,30분 이내,아무나,"['1. 순대는 마트에서 쉽게 구입할수 있어요. 분식집에서 구입하는것보다 양도 많고 가격도 저렴하답니다. 뜨거운물에 데쳐서 따뜻하게 준비해주세요.', '2. 분량대로 양념장을 만들어주세요. 고추장2,고춧가루3,간장2,올리고당2,다진마늘1,다진파2,미림2,청주2,생강가루0.3,물1/2컵', '3. 순대볶음에 들어갈 채소를 준비하고 양배추,당근,양파,깻잎,대파', '4. 데쳐놓은 순대는 먹기 좋은 크기로 썰고 순대를 미리 데쳐서 사용하심 볶다 순대가 터지는 일이 없어요.', '5. 팬에 식용유를 두르고 양파,당근,양배추를 달달 볶아주세요 3분정도', '6. 만들어 놓은 양념장을 넣고 채소에 양념이 적당하게 베이도록 볶아주고', '7. 채소에 양념이 잘 베이면 순대를 넣고', '8. 나머지 재료 깻잎,대파를 넣어 볶아 줍니다. 순대를 미리 데쳐 놓았기때문에 오랫동안 볶지 않아도 되요.', '9. 마지막에 통깨,참기름을 넣어 마무리 해주세요.']"
298,순대전골,"순대 1팩,양파 1개,청량고추 5개,콩나물 100g,팽이버섯 1팩,맛타리버섯 100g,물 3.5컵(200ml기준),다시마 2장,멸치 1줌,깻잎 1팩,들깨가루 1T,된장 1숟가락,고추장 1숟가락,고춧가루 4숟가락,국간장 3숟가락,설탕 0.5숟가락,다진마늘 1숟가락,후추 0.5숟가락",4인분,30분 이내,초급,"['1. 먼저 냄비에 물 3.5컵을 붓고, 멸치한줌과 다시마2장을 넣고 육수를 끓여줍니다', '2. 양파는 껍질을 벗기고 채썰어줍니다', '3. 깻잎도 길게 채썰어주세요', '4. 청량고추도 어슷썰기해줍니다', '5. 콩나물도 씻고, 버섯도 씼어서 찢어서 준비하고,모두 한데 준비해주세요  재료를 미리 씻어서 다듬고 준비해두고 시작하면 요리가 조금 더 빨리됩니다', '6. 순대는 3-4cm간격으로 썰어서 준비해주세요  너무 얇게 썰면, 끓이는동안 순대가 다 터져서 죽이 되어버립니다', '7. 된장1, 고추장1, 고춧가루4,국간장3,다진마늘1,설탕0.5,후추0.5를 넣어 순대전골양념장을 만듭니다', '8. 양념장은 고루고루 섞어서 준비해두세요', '9. 끓는 육수에서 멸치와 다시다는 건져내어 버립니다.', '10. 끓고 있는 육수에 순대전골 양념장을 넣고 풀어줍니다', '11. 양파,맛타리버섯,팽이버섯을 넣어줍니다', '12. 순대를 넣어줍니다', '13. 청량고추와 콩나물도 넣어줍니다', '14. 들깨가루1T를 넣어줍니다', '15. 다 끓어갈때쯤, 미리 썰어둔 깻잎을 얹어 줍니다']"
299,순두부찌개,"순두부,대파 1/4개,양파 1/4개,애호박 1/4개,청양고추 1개,달걀 1개,참기름 1큰술,식용유 2큰술,고추가루 1+1/2큰술,소금 1/2큰술,설탕 1꼬집,굴소스 1큰술,간장 1큰술,다진 마늘 1큰술,멸치육수",1인분,30분 이내,아무나,"['1. 제일 먼저 멸치 육수를 끓여주세요. 멸치외에 있으면 표고버섯 약간, 다시마 약간 넣고 끓이면 되는데 없으면 멸치만 넣고 그냥 끓여도 됩니다.    그 다음은 채소를 손질해야겠죠. 대파 1/4과 양파 1/4을 잘게 썰어주시고요.', '2. 매콤한걸 좋아하시는분은 청양고추 하나 어슷하게 썰어주시고', '3. 호박 1/4은 반달 모양으로 썰어주세요.', '4. 재료손질은 벌써 끝났네요. 다음은 준비한 뚝배기나 냄비에 참기름 1큰술,  식용유 2큰술을 넣어주세요.', '5. 그리고 준비한 양파, 대파를 넣고 볶아주세요.', '6. 그리고 고추가루 1큰술 반을 넣고 고추기름을 만들어줍니다. 매운걸 못드시는 분은 한큰술만 넣으세요.', '7. 고추기름을 만들었으면 소금 반큰술, 설탕 한꼬집을 넣어주세요. 설탕은 안넣으셔도 되긴 한데 보통 식당에서는 넣죠.', '8. 그 다음엔 굴소스 1큰술, 간장 1큰술을 넣고 저어서 섞어주세요.', '9. 그 다음은 멸치육수를 부어주세요. 준비된 냄비에 반 정도를 채워주세요. 너무 많이 부으면 순두부 넣을때 넘칩니다.', '10. 자 이제 팔팔 끓여줍니다. 끓기 시작하면 호박과 고추를 넣고, 다진마늘도 한큰술 넣어주세요~', '11. 그 다음은 순두부를 넣어줍니다.', '12. 마지막으로 달걀과 파를 넣어 마무리 해줍니다.', '13. 제눈에는 엄청 맛있어 보이는데 어떠세요?  사실 순두부찌개의 맛을 좌우하는 바지락이나 돼지고기 없이 맛을 내려면 쉽지 않은데요. 제가 생각하는 포인트는 바지락이나 돼지고기가 없으면 굴소스 정도는 꼭 들어가야 하고, 멸치육수도 필요합니다. 그리고 간이 적당히 맞아야 합니다.']"
300,숯불갈비삼각김밥,"밥 4인분,참치 1캔 (150g),후리가케 2인분,참기름 4큰술,진간장 2큰술,맛술 1큰술,설탕 0.5큰술,올리고당 1큰술",4인분,15분 이내,아무나,"['1. 먹기 편하고 맛도  좋은 짭조름한 야끼 오니기리 만들기 ♬♪  밥은 2인분씩 따로 담아서  하나는 참치 주먹밥, 하나는 후리가케 주먹밥 두 종류의 주먹밥을 만들 거예요 :D', '2. · 밥 2인분에 후리가케 2인분의 양을  넣어주고 참기름 2 큰 술 넣고', '3. 골고루 섞어준 뒤', '4. 통통한 삼각형 주먹밥을 만들어 줍니다', '5. · 밥 2인분에 기름은 쫙 빼준 참치를 넣고 참기름 2 큰 술 넣은 뒤', '6. 골고루 비벼 줍니다', '7. 마찬가지로  통통한 삼각형 주먹밥을 만들어 줍니다', '8. 손에 물을 묻혀서  조물조물 만들어 주면 됩니다 :D', '9. · 주먹밥에 바를 간장소스를 만들어 줍니다    ※야끼오니기리 간장소스 【 진간장 2 큰 술, 맛술 1 큰 술, 설탕 0.5 큰 술, 올리고당 1 큰 술 】  -밥숟가락 계량', '10. · 간장소스를 주먹밥 앞뒤에 발라줍니다   저는 바르는 솔이 없어서 숟가락 뒤편으로 발라줬어요 + 0+ㅎㅎㅎ', '11. 따란☆', '12. · 기름 살짝 두른 팬에  중약불에서 구워줍니다', '13. · 간장소스 때문에 쉽게 타므로  불 옆에 붙어서 계속 뒤집어주세요    노릇노릇 노릇노릇', '14. 노릇노릇 구워내서  겉 부분은 바삭바삭한 누룽지의 식감과 달달 짭조름한 간장소스를 발라서 심심하지 않은 맛있는 주먹밥 야끼 오니기리', '15. 만들 때 밥 한 솥 가득 다 만들어 놓고  하나씩 랩으로 싸서 냉동실 보관해 놓으면  허기 질 때 전자레인지로 살짝 돌린 뒤 먹으면 돼서 간단하게 허기 채울 수 있어서 좋습니다 :D']"
301,스크램블드에그,"식빵 2장,계란 1개,슬라이스햄(또는 베이컨)3장,양상추,우유 1큰술,치즈 양껏,케첩,마요네즈,머스터드,발사믹크림,포도씨유",2인분,30분 이내,초급,"['1. 달군 팬에 포도씨유를 두르고 계란을 깬 후 모짜렐라치즈(슬라이스치즈도 무관)를 넣은 후 우유와 소금 약간을 첨가한 후 젓가락으로 휘저어 치즈스크램블드에그를 만든다', '2. 식빵을 앞뒤로 노릇노릇 구운 후 (빵이 척척해지지 않게 하기 위해...굽지 않고 버터를 발라주기도 한다) 한면에는 마요네즈와 케첩을 한면에는 머스터드와 발사믹글레이즈를 바른다   이때 소스는 좋아하는 걸루다..잼이나 꿀을 발라도 맛있다, 정또띠처럼 설탕을 뿌려주어도 괜찮고...', '3. 뜨거운 물에 데쳐낸 슬라이스햄을 식빵 크기에 맞에 올리고 치즈스크램블드에그도 식빵 크기에 맞춰 담는다', '4. 보통 빵에 먼저 양상추나 어린잎채소를 올리는데 빵에 습기가 젖어들까봐 다른 재료들 위에 양상추를 올려주고 케첩을 한번 더 뿌려주었다', '5. 완성된 샌드위치~ 바로 먹을 것이 아니라서 포장을 한 후 먹기 좋게 커팅해주었다']"
302,스테이크,"가지 3개,고추장 2숟가락,마늘 1숟가락,설탕(적은) 1숟가락,올리고당 1숟가락,참기름 2숟가락,참깨 솔솔",4인분,30분 이내,아무나,"['1. 가지는 단단하고 보라색이 진한것 좋아요..  깨끗하게 씻어 주어요.', '2. 가지를 반으로 잘라서 칼집을 내어요.  너무 깊게 내면 찢어 질수가 있으니 조심.. (벌집 모양처럼)', '3. 가지스테이크 소스를 만들어 줄거예요.  고추장2, 마늘1, 설탕1,올리고당1, 참기름2, 참깨 넣고  * 맛을 보아 조절 하세요..', '4. 팬에 참기름을 조금 두르고 살짝 구었어요.  * 약불에서 구어 주어요.', '5. 가지살이 살짝이 이렇게 익으면 된답니다.  * 너무 물러도 좋지 않아요.', '6. 만들어둔 양념을 가지살에 살살 발라 주어요.', '7. 양념이 다 발라졌다면 뒤집어서..  아주 살짝이 양념이 배이면서 익도록 해요.(1~2분정도)  * 불조절 약약불로.. 그렇지 않으면 탈수가 있어요.', '8. 접시에 한꺼번에 담아서 먹었지만..  접시에 가지 스테이크 담고, 밥을 담아서 드셔도 좋을듯 합니다.']"
303,스파이시씨푸드리조또,"밥 2공기,양파 1개,버섯 1줌,베이컨 6줄,우유 400ml,소금 적당량,후추 적당량,버터 2큰술,다진마늘 1큰술",2인분,60분 이내,초급,"['1. 먼저 재료를 다듬고 다져서 준비해 주세요~ 베이컨은 작은 크기로 잘라주시면 된답니다.', '2. 달구어진 팬에 버터 반큰수저를 넣고 양파를 먼저 볶기 시작합니다. 양파가 갈색갈색한 정도로 볶이게 되면 다진마늘 1큰수저를 넣고 같이 볶아줍니다.', '3. 볶아지고 있는 양파와 마늘위에 베이컨을 넣고 같이 볶아주다가 버섯을 넣고 살짝만 더 볶아주세요~ 우유 400ml를 넣어 보글보글 끓으면 (우유의 양은 적당히 가감해 주시면 되는데요~ 소스가 많은 리조토를 원하신다면 우유양을 늘리시고 그 반대시라면 우유의 양을 조금 줄이면 된답니다.)', '4. 다시 버터 반큰수저를 더 넣고 밥을 넣어 끓여주세요~ (불려놓은 쌀을 볶아서 사용하셔도 되지만 밥으로 만드시는게 시간은 단축되지요 다만 너무 퍼지지 않게 주의하셔야 해요~ )', '5. 후추 톡톡 뿌려주고 소금으로 간을 해 준뒤 한번 휘리릭 끓으면 끝!! 쉽고 간단하죠?', '6. 간단하지만 맛있고 비쥬얼 좋은 맛있는 홈메이드 크림 소스 리조또가 완성되었어요~ 파슬리 솔솔 뿌려주니 더 맛있어 보이지 않나요?']"
304,스팸구이,스팸 1통,2인분,30분 이내,아무나,"['1. 스팸을 먹기 좋게 썰어준 후 에어프라이어에 넣습니다. 170도에서 10분 돌리고 뒤집어서 180도에서 7분 돌리면 완성됩니다.', '2. 완성', '3. 밥이랑 함께 먹으면 맛있어요!']"
305,시금치나물,레시피에서 참조바랍니다..,,,,"['    \xa0\xa0          아까 장볼때 시금치 한단\xa0 2000원주고 샀는데요.^^   전 다인이가 시금치나물 좋아해서 자주 해주는데요...^^ 오늘 다이나의 간단 레시피 소개해볼께요.           재료: 시금치 한단 - 데칠때 소금한수저 양념재료: 참기름2,간장1. 소금조금, 마늘조금, 깨소금1         \xa0\xa0    시금치는 뿌리를 제거하고 깨끗하게 씻은다음 끓는물에 소금 한수저 넣고 30초 정도? 데쳐주세요.(소금을 넣어주면 색도 더 선명해지고 좋아요!)   너무 오래 데치면 무르고 맛이 없어져용.ㅎㅎ     그다음 찬물에 몇번 헹구어 내고.. 살짝 물기를 짜줍니다.   (너무 짜면..질겨지고 맛없어요.)       \xa0         저는 양념을 미리 만들어 두어서 조절하며 무쳐요. 마늘도 그냥 넣으면 쓴맛이 강한데요. 요케 미리 재어두어 무치면 안쓰고 아이도 잘먹어요~ \xa0     간단해요. 한단에는 참기름 2+간장1+ 소금조금+ 마늘조금+깨소금1 넣어서 섞어주세요. 그럼 마늘향도 좀 죽고 고소해요~     \xa0   물기를 적당히 제거한 시금치와 양념을 준비.   \xa0   한수저씩 넣어가며 무쳐주세요. 간을 좀본뒤... 더 넣어주세요~   \xa0     \xa0\xa0    무치면서 간은 조금보시고... 부족한 양을 더 넣어서 무쳐주세요~   \xa0   짜잔~ 끝났어요!      \xa0   반찬통 하나에 딱 나와용..^^ 두끼는 먹는양이에요...^^   \xa0   \xa0정말 초간단이죠? ㅎㅎㅎ       다인이도 진짜 잘먹어요...^^ 마늘향도 안강하고...^^ 아주 맛이 좋아요!   좀전에 다인이 요거해서 미역국에\xa0 계란반찬해서 아주 맛나게 다 먹었답니다.ㅎㅎ^^     \xa0  \xa0           초간단 다이나표 시금치 나물이었습니다.^^*       더 많은 요리레시피가 궁금하시다면...  다이나의 블로그에 놀러오세요~  http://blog.naver.com/totoru1104     \xa0       ']"
